ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3353	"ENSMUSG00000053137.7"	"Mapk11"	chr15	-	89145095	89145446	89145095	89145175	89145374	89145446
3354	"ENSMUSG00000053137.7"	"Mapk11"	chr15	-	89145095	89145446	89145095	89145232	89145374	89145446
3355	"ENSMUSG00000053137.7"	"Mapk11"	chr15	-	89146002	89146168	89146002	89146050	89146138	89146168
3356	"ENSMUSG00000053137.7"	"Mapk11"	chr15	-	89146271	89146529	89146271	89146383	89146470	89146529
3357	"ENSMUSG00000022537.18"	"Tmem44"	chr16	-	30540738	30543488	30540738	30540909	30543401	30543488
3358	"ENSMUSG00000034708.12"	"Grn"	chr11	+	102434702	102435156	102434702	102434826	102435058	102435156
3359	"ENSMUSG00000028845.15"	"Tekt2"	chr4	-	126324229	126324719	126324229	126324435	126324593	126324719
3360	"ENSMUSG00000028608.15"	"Czib"	chr4	+	107894872	107897118	107894872	107894938	107896870	107897118
3361	"ENSMUSG00000028608.15"	"Czib"	chr4	+	107896661	107897118	107896661	107896748	107896870	107897118
3362	"ENSMUSG00000026659.13"	"Dusp12"	chr1	-	170880129	170881041	170880129	170880226	170880914	170881041
3363	"ENSMUSG00000093674.7"	"Rpl41"	chr10	-	128548657	128548971	128548657	128548680	128548948	128548971
3364	"ENSMUSG00000025733.17"	"Rhot2"	chr17	-	25839984	25840335	25839984	25840107	25840221	25840335
3365	"ENSMUSG00000025733.17"	"Rhot2"	chr17	-	25839984	25840335	25839984	25840107	25840254	25840335
3366	"ENSMUSG00000025733.17"	"Rhot2"	chr17	-	25839984	25840568	25839984	25840107	25840437	25840568
3367	"ENSMUSG00000025733.17"	"Rhot2"	chr17	-	25841558	25841855	25841558	25841667	25841756	25841855
3368	"ENSMUSG00000025733.17"	"Rhot2"	chr17	-	25841756	25842091	25841756	25841855	25841989	25842091
3369	"ENSMUSG00000025733.17"	"Rhot2"	chr17	-	25842179	25842418	25842179	25842288	25842365	25842418
3370	"ENSMUSG00000025733.17"	"Rhot2"	chr17	-	25844088	25844313	25844088	25844170	25844254	25844313
3371	"ENSMUSG00000006216.10"	"Clcnkb"	chr4	-	141404352	141404839	141404352	141404632	141404752	141404839
3372	"ENSMUSG00000022332.8"	"Khdrbs3"	chr15	+	69092900	69094516	69092900	69093049	69094459	69094516
3373	"ENSMUSG00000035890.9"	"Rnf126"	chr10	-	79761429	79761633	79761429	79761499	79761564	79761633
3374	"ENSMUSG00000028104.14"	"Polr3gl"	chr3	-	96579797	96580089	96579797	96579911	96580015	96580089
3375	"ENSMUSG00000044667.12"	"Plppr4"	chr3	-	117326684	117328386	117326684	117326742	117328190	117328386
3376	"ENSMUSG00000041506.15"	"Rrp9"	chr9	+	106482911	106483211	106482911	106483036	106483118	106483211
3377	"ENSMUSG00000040663.9"	"Clcf1"	chr19	+	4220177	4223490	4220177	4220344	4222073	4223490
3378	"ENSMUSG00000024234.7"	"Mtpap"	chr18	+	4386952	4387179	4386952	4387007	4387127	4387179
3379	"ENSMUSG00000033364.13"	"Usp37"	chr1	-	74468266	74470727	74468266	74468384	74470536	74470727
3380	"ENSMUSG00000031537.15"	"Ikbkb"	chr8	-	22665488	22665911	22665488	22665636	22665811	22665911
3381	"ENSMUSG00000046519.15"	"Golph3l"	chr3	+	95617043	95619241	95617043	95617242	95617862	95619241
3382	"ENSMUSG00000015697.14"	"Setdb1"	chr3	-	95337148	95339032	95337148	95337265	95338345	95339032
3383	"ENSMUSG00000039354.16"	"Smarcal1"	chr1	+	72611294	72613024	72611294	72611435	72612808	72613024
3384	"ENSMUSG00000068860.5"	"Gm128"	chr3	-	95239949	95241598	95239949	95240111	95240594	95241598
3385	"ENSMUSG00000019338.13"	"Zfp687"	chr3	-	95006831	95008213	95006831	95007966	95008071	95008213
3386	"ENSMUSG00000019338.13"	"Zfp687"	chr3	-	95008379	95008917	95008379	95008492	95008584	95008917
3387	"ENSMUSG00000019338.13"	"Zfp687"	chr3	-	95008584	95009238	95008584	95008917	95009075	95009238
3388	"ENSMUSG00000019338.13"	"Zfp687"	chr3	-	95009342	95010222	95009342	95009519	95010043	95010222
3389	"ENSMUSG00000044824.8"	"Olfr545"	chr7	-	102491465	102494915	102491465	102493355	102493852	102494915
3390	"ENSMUSG00000068874.13"	"Selenbp1"	chr3	+	94937207	94938075	94937207	94937393	94937954	94938075
3391	"ENSMUSG00000068874.13"	"Selenbp1"	chr3	+	94937207	94938075	94937207	94937397	94937954	94938075
3392	"ENSMUSG00000047675.15"	"Rps8"	chr4	-	117155007	117155677	117155007	117155107	117155570	117155677
3393	"ENSMUSG00000064061.13"	"Dzip3"	chr16	-	48935498	48937073	48935498	48935586	48936969	48937073
3394	"ENSMUSG00000022212.15"	"Cpne6"	chr14	+	55513387	55513717	55513387	55513462	55513633	55513717
3395	"ENSMUSG00000022212.15"	"Cpne6"	chr14	+	55515522	55515782	55515522	55515656	55515727	55515782
3396	"ENSMUSG00000022212.15"	"Cpne6"	chr14	+	55515862	55516385	55515862	55515914	55516251	55516385
3397	"ENSMUSG00000043243.15"	"Fam129c"	chr8	+	71602098	71602488	71602098	71602266	71602372	71602488
3398	"ENSMUSG00000043243.15"	"Fam129c"	chr8	+	71604927	71605718	71604927	71605035	71605606	71605718
3399	"ENSMUSG00000025142.18"	"Aspscr1"	chr11	+	120708929	120709246	120708929	120708999	120709070	120709246
3400	"ENSMUSG00000025142.18"	"Aspscr1"	chr11	+	120708929	120709246	120708929	120708999	120709111	120709246
3401	"ENSMUSG00000049902.6"	"4921517D22Rik"	chr13	-	59690448	59690944	59690448	59690499	59690668	59690944
3402	"ENSMUSG00000038683.16"	"Pak1ip1"	chr13	+	41008885	41009364	41008885	41008938	41009218	41009364
3403	"ENSMUSG00000038683.16"	"Pak1ip1"	chr13	+	41009447	41011282	41009447	41009545	41011182	41011282
3404	"ENSMUSG00000051768.9"	"Xrcc1"	chr7	+	24566218	24566500	24566218	24566293	24566388	24566500
3405	"ENSMUSG00000051768.9"	"Xrcc1"	chr7	+	24566857	24567144	24566857	24566967	24567038	24567144
3406	"ENSMUSG00000026925.16"	"Inpp5e"	chr2	-	26399232	26399574	26399232	26399348	26399412	26399574
3407	"ENSMUSG00000027381.16"	"Bcl2l11"	chr2	+	128128619	128129014	128128619	128128756	128128924	128129014
3408	"ENSMUSG00000031508.14"	"Ankrd10"	chr8	-	11611582	11615910	11611582	11612947	11615814	11615910
3409	"ENSMUSG00000042404.16"	"Dennd4b"	chr3	+	90277734	90278129	90277734	90277904	90277987	90278129
3410	"ENSMUSG00000027937.15"	"Jtb"	chr3	+	90232194	90232511	90232194	90232232	90232428	90232511
3411	"ENSMUSG00000022995.16"	"Enah"	chr1	-	181919324	181919629	181919324	181919456	181919558	181919629
3412	"ENSMUSG00000060671.12"	"Atp8b2"	chr3	-	89946427	89946789	89946427	89946539	89946624	89946789
3413	"ENSMUSG00000060671.12"	"Atp8b2"	chr3	-	89947803	89948235	89947803	89947919	89948046	89948235
3414	"ENSMUSG00000027582.16"	"Zgpat"	chr2	+	181379773	181382314	181379773	181380179	181382193	181382314
3415	"ENSMUSG00000034917.8"	"Tjp3"	chr10	-	81279194	81279571	81279194	81279351	81279504	81279571
3416	"ENSMUSG00000034917.8"	"Tjp3"	chr10	-	81283495	81283739	81283495	81283605	81283682	81283739
3417	"ENSMUSG00000028041.17"	"Adam15"	chr3	-	89343387	89343977	89343387	89343583	89343672	89343977
3418	"ENSMUSG00000028041.17"	"Adam15"	chr3	-	89344117	89344854	89344117	89344210	89344705	89344854
3419	"ENSMUSG00000028041.17"	"Adam15"	chr3	-	89347151	89347485	89347151	89347228	89347406	89347485
3420	"ENSMUSG00000068917.12"	"Clk2"	chr3	+	89168694	89170115	89168694	89168923	89169614	89170115
3421	"ENSMUSG00000068917.12"	"Clk2"	chr3	+	89168694	89170115	89168694	89168923	89170048	89170115
3422	"ENSMUSG00000068917.12"	"Clk2"	chr3	+	89169614	89170115	89169614	89169702	89170048	89170115
3423	"ENSMUSG00000026869.12"	"Psmd5"	chr2	-	34856447	34857829	34856447	34856557	34857637	34857829
3424	"ENSMUSG00000026869.12"	"Psmd5"	chr2	-	34865526	34866095	34865526	34865655	34865981	34866095
3425	"ENSMUSG00000043807.6"	"Ly6g5b"	chr17	-	35115117	35115428	35115117	35115246	35115342	35115428
3426	"ENSMUSG00000028059.16"	"Arhgef2"	chr3	+	88631910	88632333	88631910	88631978	88632275	88632333
3427	"ENSMUSG00000028059.16"	"Arhgef2"	chr3	+	88632912	88633367	88632912	88633042	88633257	88633367
3428	"ENSMUSG00000028059.16"	"Arhgef2"	chr3	+	88632912	88633367	88632912	88633042	88633294	88633367
3429	"ENSMUSG00000028059.16"	"Arhgef2"	chr3	+	88642925	88643216	88642925	88643039	88643148	88643216
3430	"ENSMUSG00000041355.13"	"Ssr2"	chr3	+	88576238	88576603	88576238	88576381	88576499	88576603
3431	"ENSMUSG00000032067.6"	"Pts"	chr9	-	50524722	50526949	50524722	50524779	50526869	50526949
3432	"ENSMUSG00000023039.17"	"Krt7"	chr15	+	101413968	101416281	101413968	101414180	101416220	101416281
3433	"ENSMUSG00000014418.16"	"Hps5"	chr7	-	46774813	46775951	46774813	46774937	46775764	46775951
3434	"ENSMUSG00000036550.16"	"Cnot1"	chr8	-	95771970	95773486	95771970	95772174	95773431	95773486
3435	"ENSMUSG00000001415.10"	"Smg5"	chr3	+	88342440	88342564	88342440	88342480	88342522	88342564
3436	"ENSMUSG00000004891.16"	"Nes"	chr3	+	87975420	87980451	87975420	87976580	87976712	87980451
3437	"ENSMUSG00000004896.16"	"Rrnad1"	chr3	-	87924343	87925431	87924343	87924528	87924946	87925431
3438	"ENSMUSG00000004896.16"	"Rrnad1"	chr3	-	87926730	87927117	87926730	87926874	87927054	87927117
3439	"ENSMUSG00000004896.16"	"Rrnad1"	chr3	-	87927562	87928048	87927562	87927715	87927923	87928048
3440	"ENSMUSG00000004896.16"	"Rrnad1"	chr3	-	87927562	87928048	87927562	87927755	87927923	87928048
3441	"ENSMUSG00000055775.16"	"Myh8"	chr11	+	67284882	67286289	67284882	67285021	67286170	67286289
3442	"ENSMUSG00000001416.13"	"Cct3"	chr3	+	88299341	88300991	88299341	88299403	88300799	88300991
3443	"ENSMUSG00000001416.13"	"Cct3"	chr3	+	88299341	88300991	88299341	88299403	88300928	88300991
3444	"ENSMUSG00000001416.13"	"Cct3"	chr3	+	88300799	88300991	88300799	88300850	88300928	88300991
3445	"ENSMUSG00000001416.13"	"Cct3"	chr3	+	88321013	88321507	88321013	88321145	88321443	88321507
3446	"ENSMUSG00000108579.1"	"Gm29918"	chr7	-	25577577	25577798	25577577	25577625	25577744	25577798
3447	"ENSMUSG00000033728.14"	"Lrrc14"	chr15	+	76712866	76713985	76712866	76713220	76713400	76713985
3448	"ENSMUSG00000033728.14"	"Lrrc14"	chr15	+	76712866	76713985	76712866	76713220	76713815	76713985
3449	"ENSMUSG00000027776.12"	"Il12a"	chr3	+	68695189	68695346	68695189	68695231	68695304	68695346
3450	"ENSMUSG00000027776.12"	"Il12a"	chr3	+	68695189	68695580	68695189	68695346	68695436	68695580
3451	"ENSMUSG00000002833.11"	"Hdgfl2"	chr17	+	56098483	56099075	56098483	56098557	56098973	56099075
3452	"ENSMUSG00000002833.11"	"Hdgfl2"	chr17	+	56098973	56099387	56098973	56099075	56099176	56099387
3453	"ENSMUSG00000005687.14"	"Bcas2"	chr3	+	103174339	103177419	103174339	103174501	103175618	103177419
3454	"ENSMUSG00000005687.14"	"Bcas2"	chr3	+	103174339	103177419	103174339	103174501	103177338	103177419
3455	"ENSMUSG00000005687.14"	"Bcas2"	chr3	+	103175618	103177419	103175618	103175669	103177338	103177419
3456	"ENSMUSG00000028600.15"	"Podn"	chr4	-	108022480	108023412	108022480	108022637	108023302	108023412
3457	"ENSMUSG00000013928.13"	"Thap8"	chr7	+	30289532	30290237	30289532	30289727	30289729	30290237
3458	"ENSMUSG00000071103.10"	"1700029J07Rik"	chr8	-	45973503	45975252	45973503	45973680	45975078	45975252
3459	"ENSMUSG00000027374.12"	"Mrps5"	chr2	+	127596899	127598276	127596899	127596934	127598185	127598276
3460	"ENSMUSG00000059326.7"	"Csf2ra"	chr19	-	61225522	61226384	61225522	61225652	61225927	61226384
3461	"ENSMUSG00000059326.7"	"Csf2ra"	chr19	-	61225522	61226384	61225522	61225652	61226214	61226384
3462	"ENSMUSG00000059326.7"	"Csf2ra"	chr19	-	61225927	61226384	61225927	61226055	61226214	61226384
3463	"ENSMUSG00000006567.11"	"Atp7b"	chr8	-	22027529	22028736	22027529	22027679	22027988	22028736
3464	"ENSMUSG00000042303.19"	"Sgsm3"	chr15	+	81003803	81004185	81003803	81003870	81004062	81004185
3465	"ENSMUSG00000042303.19"	"Sgsm3"	chr15	+	81008288	81008908	81008288	81008434	81008683	81008908
3466	"ENSMUSG00000028954.11"	"Nub1"	chr5	+	24694699	24695590	24694699	24694761	24695519	24695590
3467	"ENSMUSG00000012123.17"	"Crybg2"	chr4	+	134089271	134091236	134089271	134089395	134091077	134091236
3468	"ENSMUSG00000051391.9"	"Ywhag"	chr5	-	135908408	135911651	135908408	135909121	135910986	135911651
3469	"ENSMUSG00000036459.15"	"Wtip"	chr7	-	34118936	34119206	34118936	34118999	34119138	34119206
3470	"ENSMUSG00000079110.12"	"Capn3"	chr2	+	120502386	120502593	120502386	120502444	120502528	120502593
3471	"ENSMUSG00000028849.17"	"Map7d1"	chr4	-	126233892	126234236	126233892	126233997	126234097	126234236
3472	"ENSMUSG00000028849.17"	"Map7d1"	chr4	-	126236895	126237278	126236895	126237059	126237155	126237278
3473	"ENSMUSG00000028423.15"	"Nfx1"	chr4	+	41015202	41016150	41015202	41015433	41016076	41016150
3474	"ENSMUSG00000024764.10"	"Naa40"	chr19	-	7229721	7230283	7229721	7229805	7230187	7230283
3475	"ENSMUSG00000024764.10"	"Naa40"	chr19	-	7234103	7235158	7234103	7234156	7235062	7235158
3476	"ENSMUSG00000030963.6"	"Umod"	chr7	-	119476673	119477453	119476673	119476743	119477282	119477453
3477	"ENSMUSG00000026080.13"	"Chst10"	chr1	-	38863866	38868086	38863866	38866035	38867980	38868086
3478	"ENSMUSG00000098505.3"	"Gm14496"	chr2	+	181997411	181998883	181997411	181997636	181998759	181998883
3479	"ENSMUSG00000026048.16"	"Ercc5"	chr1	+	44173337	44174031	44173337	44173579	44173911	44174031
3480	"ENSMUSG00000025494.8"	"Sigirr"	chr7	-	141091174	141091992	141091174	141091501	141091802	141091992
3481	"ENSMUSG00000025494.8"	"Sigirr"	chr7	-	141092977	141093330	141092977	141093118	141093199	141093330
3482	"ENSMUSG00000109776.1"	"Gm30400"	chr10	+	78764245	78765559	78764245	78764486	78765472	78765559
3483	"ENSMUSG00000027365.14"	"Trpm7"	chr2	-	126799168	126799363	126799168	126799234	126799312	126799363
3484	"ENSMUSG00000049339.16"	"Retreg2"	chr1	+	75146429	75147909	75146429	75146719	75146830	75147909
3485	"ENSMUSG00000024668.8"	"Sdhaf2"	chr19	-	10516979	10517386	10516979	10517089	10517168	10517386
3486	"ENSMUSG00000024668.8"	"Sdhaf2"	chr19	-	10516979	10517386	10516979	10517089	10517319	10517386
3487	"ENSMUSG00000038930.11"	"Rccd1"	chr7	-	80318858	80319341	80318858	80319026	80319245	80319341
3488	"ENSMUSG00000038930.11"	"Rccd1"	chr7	-	80320091	80321181	80320091	80320213	80320301	80321181
3489	"ENSMUSG00000038930.11"	"Rccd1"	chr7	-	80320091	80321181	80320091	80320213	80320861	80321181
3490	"ENSMUSG00000038930.11"	"Rccd1"	chr7	-	80320301	80321181	80320301	80320698	80320861	80321181
3491	"ENSMUSG00000054405.14"	"Dnajc8"	chr4	+	132544055	132544751	132544055	132544122	132544656	132544751
3492	"ENSMUSG00000026047.13"	"Poglut2"	chr1	-	44112644	44113175	44112644	44112882	44113002	44113175
3493	"ENSMUSG00000061937.7"	"Csn1s2a"	chr5	+	87784564	87785313	87784564	87784588	87785286	87785313
3494	"ENSMUSG00000027936.18"	"Crtc2"	chr3	+	90257116	90257411	90257116	90257218	90257294	90257411
3495	"ENSMUSG00000027936.18"	"Crtc2"	chr3	+	90258464	90259492	90258464	90258526	90259385	90259492
3496	"ENSMUSG00000004931.11"	"Apba3"	chr10	+	81271364	81271832	81271364	81271526	81271661	81271832
3497	"ENSMUSG00000007589.9"	"Tinf2"	chr14	-	55680014	55680707	55680014	55680456	55680610	55680707
3498	"ENSMUSG00000027714.11"	"Exosc9"	chr3	+	36553805	36554142	36553805	36553925	36554039	36554142
3499	"ENSMUSG00000037400.17"	"Atp11b"	chr3	+	35837485	35839214	35837485	35837589	35839048	35839214
3500	"ENSMUSG00000037400.17"	"Atp11b"	chr3	+	35855104	35856276	35855104	35855228	35856071	35856276
3501	"ENSMUSG00000020686.12"	"Gas2l2"	chr11	-	83427254	83427496	83427254	83427285	83427332	83427496
3502	"ENSMUSG00000090777.2"	"Ccdc188"	chr16	+	18219154	18219381	18219154	18219214	18219316	18219381
3503	"ENSMUSG00000039103.12"	"Nexn"	chr3	-	152236981	152238022	152236981	152237579	152237664	152238022
3504	"ENSMUSG00000025558.19"	"Dock9"	chr14	-	121581331	121583540	121581331	121581445	121583357	121583540
3505	"ENSMUSG00000037593.12"	"Rskr"	chr11	+	78292953	78293411	78292953	78292994	78293383	78293411
3506	"ENSMUSG00000029661.16"	"Col1a2"	chr6	+	4508939	4509639	4508939	4508954	4509603	4509639
3507	"ENSMUSG00000029661.16"	"Col1a2"	chr6	+	4534580	4535488	4534580	4534688	4535380	4535488
3508	"ENSMUSG00000068115.13"	"Ninl"	chr2	-	150966077	150966364	150966077	150966242	150966323	150966364
3509	"ENSMUSG00000075073.3"	"Olfr1256"	chr2	-	89840636	89841133	89840636	89840689	89841005	89841133
3510	"ENSMUSG00000035629.19"	"Rubcn"	chr16	-	32842997	32843531	32842997	32843188	32843230	32843531
3511	"ENSMUSG00000037263.13"	"Aldh3b3"	chr19	+	3965632	3966538	3965632	3966019	3966371	3966538
3512	"ENSMUSG00000020284.16"	"Cfap410"	chr10	+	77979752	77980547	77979752	77979771	77980500	77980547
3513	"ENSMUSG00000030138.8"	"Bms1"	chr6	-	118413078	118413919	118413078	118413221	118413730	118413919
3514	"ENSMUSG00000028137.9"	"Celf3"	chr3	+	94486793	94487284	94486793	94486935	94487134	94487284
3515	"ENSMUSG00000028137.9"	"Celf3"	chr3	+	94488138	94488670	94488138	94488279	94488526	94488670
3516	"ENSMUSG00000041119.12"	"Pde9a"	chr17	+	31459900	31460261	31459900	31460005	31460178	31460261
3517	"ENSMUSG00000026825.17"	"Dnm1"	chr2	-	32308470	32310487	32308470	32309064	32310450	32310487
3518	"ENSMUSG00000024223.3"	"Armc12"	chr17	+	28531974	28532477	28531974	28532101	28532342	28532477
3519	"ENSMUSG00000024223.3"	"Armc12"	chr17	+	28531974	28532477	28531974	28532120	28532342	28532477
3520	"ENSMUSG00000068922.14"	"Msto1"	chr3	-	88910625	88911014	88910625	88910810	88910882	88911014
3521	"ENSMUSG00000041698.11"	"Slco1a1"	chr6	-	141924335	141925750	141924335	141924500	141925528	141925750
3522	"ENSMUSG00000021223.13"	"Papln"	chr12	+	83775342	83776561	83775342	83775469	83776353	83776561
3523	"ENSMUSG00000037740.8"	"Mrps26"	chr2	+	130564080	130564431	130564080	130564227	130564307	130564431
3524	"ENSMUSG00000038685.18"	"Rtel1"	chr2	+	181351575	181351953	181351575	181351699	181351802	181351953
3525	"ENSMUSG00000038685.18"	"Rtel1"	chr2	+	181354352	181355552	181354352	181354442	181355309	181355552
3526	"ENSMUSG00000038685.18"	"Rtel1"	chr2	+	181354352	181355552	181354352	181354442	181355327	181355552
3527	"ENSMUSG00000038685.18"	"Rtel1"	chr2	+	181355923	181356258	181355923	181355959	181356157	181356258
3528	"ENSMUSG00000101073.2"	"Vmn1r200"	chr13	+	22394300	22400052	22394300	22394416	22394998	22400052
3529	"ENSMUSG00000101073.2"	"Vmn1r200"	chr13	+	22394300	22400052	22394300	22394416	22395018	22400052
3530	"ENSMUSG00000101073.2"	"Vmn1r200"	chr13	+	22394300	22400052	22394300	22394416	22395074	22400052
3531	"ENSMUSG00000016344.14"	"Ppdpf"	chr2	+	181187549	181187886	181187549	181187736	181187808	181187886
3532	"ENSMUSG00000016346.17"	"Kcnq2"	chr2	-	181075578	181081775	181075578	181076202	181081454	181081775
3533	"ENSMUSG00000016346.17"	"Kcnq2"	chr2	-	181108443	181109117	181108443	181108561	181109021	181109117
3534	"ENSMUSG00000016346.17"	"Kcnq2"	chr2	-	181108443	181109785	181108443	181109117	181109674	181109785
3535	"ENSMUSG00000016346.17"	"Kcnq2"	chr2	-	181108443	181112125	181108443	181109785	181111999	181112125
3536	"ENSMUSG00000016346.17"	"Kcnq2"	chr2	-	181113062	181114729	181113062	181113238	181114638	181114729
3537	"ENSMUSG00000037174.18"	"Elf2"	chr3	-	51264869	51266866	51264869	51265006	51266752	51266866
3538	"ENSMUSG00000023393.15"	"Slc17a9"	chr2	+	180731879	180732572	180731879	180732007	180732432	180732572
3539	"ENSMUSG00000023393.15"	"Slc17a9"	chr2	+	180731879	180732572	180731879	180732077	180732432	180732572
3540	"ENSMUSG00000038990.14"	"Cables2"	chr2	-	180261076	180263155	180261076	180261180	180263077	180263155
3541	"ENSMUSG00000039001.12"	"Rps21"	chr2	+	180257620	180257851	180257620	180257683	180257787	180257851
3542	"ENSMUSG00000039041.15"	"Adrm1"	chr2	+	180172855	180174033	180172855	180172972	180173909	180174033
3543	"ENSMUSG00000033436.13"	"Armcx2"	chrX	-	134807453	134807725	134807453	134807513	134807620	134807725
3544	"ENSMUSG00000026532.7"	"Spta1"	chr1	+	174229241	174230788	174229241	174229340	174230625	174230788
3545	"ENSMUSG00000006589.8"	"Aprt"	chr8	-	122576118	122576621	122576118	122576231	122576514	122576621
3546	"ENSMUSG00000006589.8"	"Aprt"	chr8	-	122576118	122576621	122576118	122576252	122576514	122576621
3547	"ENSMUSG00000035234.18"	"Abraxas1"	chr5	-	100805191	100806489	100805191	100805451	100805897	100806489
3548	"ENSMUSG00000027411.17"	"Vps16"	chr2	+	130437914	130438225	130437914	130438012	130438096	130438225
3549	"ENSMUSG00000028099.8"	"Polr3c"	chr3	-	96723513	96724052	96723513	96723699	96723796	96724052
3550	"ENSMUSG00000031578.5"	"Mak16"	chr8	-	31166061	31166632	31166061	31166213	31166522	31166632
3551	"ENSMUSG00000089847.8"	"Timm10b"	chr7	+	105640761	105641228	105640761	105640857	105641027	105641228
3552	"ENSMUSG00000073174.6"	"Gm29254"	chr5	+	20702276	20702479	20702276	20702374	20702375	20702479
3553	"ENSMUSG00000004567.16"	"Mcoln1"	chr8	+	3508683	3509235	3508683	3508780	3509135	3509235
3554	"ENSMUSG00000029089.8"	"5730480H06Rik"	chr5	+	48372328	48374247	48372328	48372495	48374179	48374247
3555	"ENSMUSG00000034994.10"	"Eef2"	chr10	+	81181227	81181625	81181227	81181410	81181492	81181625
3556	"ENSMUSG00000070495.11"	"Ctcfl"	chr2	-	173093608	173094782	173093608	173094250	173094293	173094782
3557	"ENSMUSG00000000605.9"	"Clcn4"	chr7	-	7290398	7291956	7290398	7290585	7291410	7291956
